image_path;label;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
processed_data\train\Sesameseeds\11.jpg;Sesameseeds;65.76079;-2.8427014;-7.9589214;-9.4249525;-3.9227064;-5.1550746;2.6175022;0.34640947;2.4846146;-5.858759;-4.7196813;4.5431657;-2.5066237;4.4522004;-3.0089068;-1.747347;3.542862;1.584189;3.378176;3.4191306;-4.3324137;6.0889316;-0.61732614;0.27584517;-0.17819592;3.0562646;4.7532315;2.2958465;0.6416425;6.059078;1.3621556;-1.3529215;3.2138727;1.7876416;-0.09317992;1.523354;-2.1412966;-0.4166378;0.63593495;-0.6261992;-1.4163678;-1.5291684;2.3773553;4.9853935;5.070191;1.4616205;3.402965;-0.4595545;-0.7683187;-4.3916454;2.9115973;-3.8839982;7.067596;-4.221728;-3.0413196;-2.6150382;-0.9387374;5.5272756;1.1679136;2.3219032;1.2795376;-3.7987432;3.7436738;-0.35595763;-1.7334646;1.0616515;2.7049792;-5.1200514;-4.0546455;-1.7599677;3.6037145;-4.950204;1.6087302;2.379117;-4.2832355;0.9758136;1.4614639;-0.29810804;2.9633389;4.026;2.0816474;-1.7260413;-0.78705955;-3.7799323;2.8841186;-3.2025685;-3.6450253;0.9986442;3.3594353;4.8382335;4.640491;2.1949384;-1.5247288;-6.26326;0.20767955;-2.595695;-0.22552101;-4.5920615;-1.9196094;-0.8082261;-2.1291797;-0.39305392;1.5790234;2.3436077;4.1876993;1.808257;1.1065531;3.0402439;3.9696815;1.1200063;4.343591;-0.28764182;0.9678428;-2.0037744;0.5671382;1.3510791;-1.7709216;-4.007913;-1.7054598;0.3519711;1.4733856;-0.7482292;1.0884228;3.008822;-0.011350503;1.1618884;0.0701083;0.085804835;-1.7106961;-0.88380605;1.1748539;-5.8013825;-0.020806806;2.1946805;2.1357565;-0.70583683;-2.66873;-0.13389194;0.5877431;-1.0747445;1.4628445;-1.7665545;-0.7746595;3.221113;-0.3932358;-0.60573983;-0.44076604;-5.9778996;-3.0329988;-4.8316684;1.6386025;-0.00824541;0.17775397;0.745917;1.8061578;-2.605854;-2.6577966;-3.9774997;-0.044930518;-0.24926351;1.7224969;-1.1335096;0.30259132;0.6996122;-0.08766336;4.754126;-3.8122225;-0.085419945;-2.2434518;-1.4965959;-1.0944917;0.74433833;-0.18012175;3.3875408;1.7760469;0.7140526;2.3761418;1.669259;0.17110641;-3.786587;-0.4980926;0.43739867;1.7442653;0.2305898;-0.7258314;-2.8151526;-0.32074633;1.4599346;-0.42916393;1.6690441;2.8846588;3.5080013;-1.1679755;0.25483584;4.798484;0.8463837;1.2016078;3.5005114;-0.8198529;2.2284954
processed_data\train\Sesameseeds\7.jpg;Sesameseeds;33.591434;-12.11075;-9.398253;-3.803887;8.9346485;6.233893;-5.953463;7.2251945;5.5741787;-5.4677773;11.711191;-2.5395026;-6.0953293;3.1438947;2.0012662;-5.4556284;4.0642257;-2.4653914;-7.2558537;-3.6304247;3.579276;-5.2002544;-3.1067898;-7.082633;-0.13071287;-6.009996;3.2201407;3.8173163;-0.78978866;4.4579105;-0.30362263;0.25071323;1.2383304;3.4696007;-1.7287076;0.6132561;-1.053969;-1.549798;2.0710387;0.9720505;-0.46437833;4.648679;0.32944793;3.3004842;-1.8500364;-3.765726;7.947033;-7.779935;2.4728482;1.2973578;0.32129142;2.2979;-0.17464644;-0.30264127;4.093189;-4.4162354;-2.2417858;-1.2026626;-0.5748862;-3.5280888;5.329875;-3.126683;0.3260046;0.92701477;0.5889697;2.3879952;-0.06383461;-6.7675724;1.5230428;2.257675;0.5400254;-3.9958167;2.9659224;-1.4432776;-0.14219673;-1.2561675;-7.4419475;3.1811626;0.7881575;-1.1951112;-1.8808498;-0.9032424;1.7998657;-6.2963567;0.81606907;-1.9724096;-1.3382285;1.3968064;-1.1409117;-6.188877;3.4122195;4.6535225;2.8445616;2.0316284;2.100438;2.4958117;-0.61989856;-0.752638;-1.1712911;0.23871778;-0.7750082;1.5261434;-1.6252699;-0.5047197;-0.4245035;1.2130038;-1.6041067;-2.7469697;-2.9203238;1.2403789;1.0214294;5.2035174;1.3916858;-5.3767157;1.0034554;0.7507345;-2.511639;2.6583323;4.9738607;1.9216576;0.084021114;0.5481515;-1.1296036;2.9228957;1.7851049;-0.10643785;0.64183587;1.9649734;2.8195548;-1.6373979;3.258128;0.5611572;-1.4877176;-1.3961005;-3.316664;0.6828837;1.2018211;-0.7249639;0.933525;2.8331118;-3.1258407;0.33983132;0.036050152;5.8390923;-1.0818318;-0.79183453;-2.566571;-0.8678524;-2.9528456;-0.6867364;-0.3154306;-4.8223505;1.3364884;3.8245661;0.057249542;-1.4163479;4.7135034;3.1855016;1.4612767;-2.0291646;3.8842683;1.3651066;2.152883;-2.4923396;1.3061326;-2.7567725;-0.715021;-2.4644284;4.040368;2.278609;-3.2998557;-0.90854466;-0.85049754;0.18844673;-4.3228216;-0.88171285;1.7116953;0.7513895;0.74387217;2.5731552;1.2269185;-1.476817;0.40741867;0.7373392;-0.3578056;2.1367521;-0.67063874;2.3361413;-2.5268528;0.48705864;4.455017;0.8360905;-0.4743907;-2.3777046;0.7152374;-0.49593225;4.2354617;-1.5606059;-2.0281832;1.9325044
processed_data\train\Sesameseeds\67.jpg;Sesameseeds;68.6206;6.5592732;-14.476576;-11.487053;10.432157;-6.431311;3.8101547;-6.3857875;-3.2747486;-1.1699834;4.831426;-0.6808408;3.7019804;-3.074048;1.6282626;-3.2986267;1.3793379;1.5448523;1.0959169;-6.5830607;-1.512901;2.2695928;-0.21144183;-4.519214;5.200122;8.652737;-0.7301891;5.0921583;-2.213892;-4.115891;4.791318;-1.274971;-6.5640645;-2.5022564;-0.98678535;-3.05562;0.05230059;0.7069046;-1.6901709;-4.0263057;-0.24144733;3.0366795;-0.8678977;6.512347;-3.5575342;-0.67583126;-4.980885;-1.9735277;-4.072797;5.463533;0.9308851;0.8691987;0.19425309;2.8635924;-4.97098;-2.3071945;-1.391917;1.5569551;0.94102144;5.53464;-3.3407845;-1.5934058;1.5224832;2.3872578;-0.31186843;-0.67121655;-0.03831044;2.6694412;1.8272496;-1.6789895;-0.3398208;3.5802953;-2.4561112;-0.49667814;-1.4365187;-4.2401457;-1.9807189;-1.0656704;2.3545;1.2340192;3.3251464;-1.3116057;-3.9921825;-4.068211;-2.447775;0.9815603;-0.19563219;-2.1401458;-2.659938;-0.3997569;-2.0194159;4.08964;-1.1382774;5.1600194;-4.4813085;-0.07616418;-1.817116;0.82000315;0.6962162;0.1215035;-4.32859;-1.1800612;2.6457648;-2.6626906;3.7680418;-1.2748038;-2.1593995;-0.6644454;-0.36954042;-3.4797451;2.4881017;-2.3313324;2.9342113;-1.8040978;-6.136149;-3.8150005;0.66578025;3.9254823;-0.5168114;-2.6650763;-2.8383498;1.5366006;-0.9845421;3.4944556;3.205185;0.17327891;-4.445232;4.8335843;0.8480996;0.7596902;-3.3115625;1.0600523;5.146783;-2.009764;1.2698773;-4.3937726;4.928091;4.393536;-2.3991125;-0.23099917;-0.83890927;0.3689737;-0.193374;-1.3544563;-2.7880216;-2.725282;2.7814302;-0.8689591;1.3351936;0.061045893;-4.0801215;-0.5856134;-2.440142;-3.2244337;-1.0137289;-0.20461355;-0.097852;0.1532939;2.8314579;-0.5584141;1.2890278;2.8249564;3.413221;-0.7741108;3.5237305;-1.1836679;-3.3870487;-2.8161287;0.2939236;-3.510743;-2.836292;0.76141137;-0.65970564;-1.527331;-7.8764544;-1.3378081;-1.8388915;-0.18073232;-3.7297015;2.128489;-2.7925558;-0.7054703;0.3469443;-2.4864094;-2.1626573;-3.7013175;-2.028354;-3.6375206;-2.3842227;-1.9305842;1.1844049;1.8133278;3.5572636;2.6450486;2.5708475;-1.2744579;0.040714536;-7.7443557;1.4849098;1.3938525
processed_data\train\Sesameseeds\57.jpg;Sesameseeds;54.112835;5.031173;-17.753975;16.904436;-1.8225956;8.197539;-1.5077372;2.8453372;8.323318;9.53978;8.888725;4.811357;-1.0462382;4.4382153;10.548858;-0.6844298;1.0365735;-2.5196009;-4.314771;-0.20750685;-4.1677713;-3.5127966;1.3804736;-2.047563;-3.1903214;5.293396;-8.467649;2.3317049;3.9807518;4.2307653;1.4070448;-5.2480054;2.7811701;3.995281;2.5527956;2.548668;1.7339056;-4.441756;1.7167526;-0.121520214;2.961099;-3.9676557;4.012735;4.289059;4.3457026;1.3971932;-1.943381;4.625641;5.828627;-4.9136877;-0.3635419;0.08029659;-0.08709046;-1.3412126;1.6799719;-7.2458825;-4.529923;-1.1103594;-5.442262;1.5893304;1.3747803;2.9434478;0.5942985;-0.039986562;0.29747906;-0.4815972;-1.2905147;-1.0863202;-1.0995607;-1.2976005;-4.4634137;-0.4922172;5.131015;-7.4772553;-0.40404633;-2.391896;-0.8880574;-1.9833077;-1.5277137;1.430013;-3.7468014;-0.22245806;0.18457344;2.9529974;-2.3595579;0.4128991;-3.8618596;0.8172355;1.4838817;-2.715342;4.8713207;2.479224;-1.1336838;2.9284992;2.2426238;-5.253312;2.4569457;1.2586235;0.41436636;0.007892981;-6.542941;-3.5881138;1.3804568;0.36092925;0.73575217;3.1055195;-4.144059;-4.1068263;-1.7846905;-0.8512018;0.40599146;-3.0111077;2.7270226;-0.6831883;2.823145;2.109884;-4.7914395;-0.53399414;0.33565438;-4.564309;5.158205;-3.2117474;-0.9391414;0.21467446;4.7916856;4.551379;-2.7766654;-2.0183265;-0.14025567;3.5418398;-3.5922701;-1.8228824;-0.7116861;2.5026622;-3.127429;4.293863;-4.6864634;-0.8650793;-2.394495;-0.72222936;-1.3335326;2.2193408;1.9080728;-1.4432403;1.4436494;1.6986281;2.0993178;1.0954303;-1.9564527;-2.1035678;5.586532;-1.969965;0.16550267;3.6958919;-3.2836208;-2.017123;-3.745324;0.6117663;-6.2729716;1.1394148;1.2275518;2.3705788;-2.408681;-8.108192;1.6128097;-3.8109443;0.74730235;0.48748854;-0.73575866;-5.042553;-6.7464566;-0.48419026;5.1983347;-0.12178681;4.4132595;-4.0117874;0.62885255;-1.7468274;1.9630944;0.019425739;0.6790878;-1.5562177;0.008424319;0.7824654;0.9897038;-1.0983353;-1.7181041;-0.8801097;-2.462548;-0.088909544;-2.146706;3.0354218;-1.4584471;5.0446897;-0.22910778;-1.093711;-0.9447242;-2.9181721;0.6101381;-1.5712112
processed_data\train\Sesameseeds\43.jpg;Sesameseeds;60.755882;3.0605507;-7.1302457;-21.321629;-3.7654676;7.6005864;12.125006;0.18984103;4.516979;-0.32273987;-3.3934324;4.5649767;-2.7007272;-4.333399;3.221116;-5.3049555;4.6933703;-2.1959543;-3.5721595;1.3681189;-2.7417269;-4.969023;-4.845073;-1.457217;0.18632905;-2.6284957;7.1562495;-2.8289416;4.754469;0.72316635;-1.6433502;6.133222;-0.106263965;-2.9330666;2.9916096;0.44761106;-6.1497555;-5.6694455;2.1318374;2.558631;4.7306185;2.222807;-5.391865;3.1475787;0.046470135;2.9714143;2.377252;4.095419;-0.11488094;-2.3281078;0.27877817;0.67349446;-0.78432345;2.1610816;3.1105623;-5.247417;-0.87339425;4.1686263;-0.6620046;1.7769442;2.910074;-2.0963814;6.054845;-4.466959;-2.2638915;4.882797;-2.2888181;-4.530434;4.1082788;-2.506323;0.18912488;-4.6007924;4.1745553;4.6331534;5.6787014;1.9203373;-1.3913537;0.63156956;-0.7880815;0.92798483;1.6097976;-2.090621;-1.3633778;-5.3395042;-0.57589835;-0.43110695;1.161544;0.7834262;2.3966708;0.81053627;3.5093915;3.1675344;2.3062055;1.4255898;-1.7790602;4.1099668;0.13916798;-0.32889706;2.8772924;2.675827;0.13228951;-1.8601732;-0.5860905;-2.1897843;4.54905;4.467521;-1.5309737;4.9199166;0.77773184;-3.3862526;3.6934302;-0.13900802;1.3751247;-1.0903548;-2.5181623;-1.2992122;-3.1614702;-2.4134414;3.865491;-1.9941576;4.438478;-2.072984;1.6443579;0.7635819;-0.5785815;0.9685124;-3.666506;-2.1219;-2.367338;-1.9690129;2.0818536;0.97962725;-2.5733218;2.9570014;2.900387;1.8440566;-1.4916296;0.25900513;2.6191125;-0.43703339;0.24080646;-0.5390832;-4.631312;4.4116216;-2.6227593;6.1171255;-2.351802;4.423895;-1.5343425;1.080307;3.1243823;-1.4157561;3.2244775;-2.069224;4.9101934;2.4480367;-3.2892754;3.4311504;-0.66597503;-1.8161722;-0.3578595;-2.9967234;3.0994573;0.14896806;-4.587396;-1.2538112;-1.4592056;3.328634;-1.0087118;1.6191245;-1.2816026;2.049048;-2.3476567;-3.2420743;3.9219522;2.3886614;-0.20123242;-2.632919;1.532136;0.3512716;-0.68697584;-0.51430714;-2.3949425;4.0350447;-3.2091846;-0.7802563;1.4520526;2.3220272;1.0407593;-1.2560464;-1.4155539;-1.1490107;-1.282093;0.20717078;0.79088426;0.26335368;-2.399308;-2.898587;-2.0149827;-0.79698205
processed_data\train\Sesameseeds\101.jpg;Sesameseeds;68.68319;2.8358517;-12.50252;-1.3883339;7.3969417;-4.9482284;3.7062197;-0.51766914;-0.22179185;-3.6280916;-6.429752;1.5641094;-2.744512;-0.3863661;-11.214944;1.3716209;1.3588779;-1.7279613;1.9622504;-2.093487;0.5150427;1.2630949;-3.2133431;8.179868;0.76058227;-0.21338439;0.89505064;2.5891154;-2.1482975;-2.2242486;4.173761;1.5951676;5.012682;-2.6520414;0.6204218;2.558346;5.1711063;1.8466082;-2.2703793;0.4496939;-0.92023504;1.6327769;4.772987;-1.0753381;-2.0428038;2.9924414;-1.9282588;3.271754;1.9734302;0.03243224;3.163943;3.7411032;4.782449;4.750336;-1.6457399;-0.068940304;-0.6795219;0.4548776;0.8065795;3.8381844;-0.7643341;-4.2438517;5.1506367;4.2969627;6.8206162;-4.684079;-5.694431;1.813272;-0.25649527;1.9384388;-1.2671776;5.931278;0.27099183;-3.4738955;2.8628612;-3.1400318;1.3611776;0.7212529;-3.775333;3.6381373;1.8322355;2.8578057;-1.1907401;2.704975;-0.8570748;-4.2413745;3.7053347;-0.34473345;0.8133676;-1.5519505;2.7224503;-2.7055664;-1.2049842;4.443628;-1.639788;6.047496;3.7082195;2.469117;-4.2197423;0.66188854;0.84001553;-1.0715256;-5.197299;-4.388351;-1.8765047;5.738893;-1.1270261;3.2628133;4.563361;0.57602274;0.22419281;-3.7505355;0.065481454;2.7547545;0.14790468;-2.0149634;0.07505029;-2.5774746;3.7199697;-3.8904066;-3.65276;-3.6990356;-1.5411763;2.706577;-1.5369519;-2.0492065;0.3601723;2.71868;-1.3300136;-0.30251274;2.0524433;0.53413945;3.5931566;1.013356;-1.3850377;-2.100895;-3.2742226;2.3679545;0.41637775;-3.3588462;1.2270486;-1.04841;0.34032258;1.5822486;0.5923218;-2.7115376;1.056333;5.184633;-1.7057496;1.4080566;-4.1288447;-3.0711884;-3.0817566;-2.644454;-1.2819387;-0.07682197;-4.324803;4.0345273;1.2278833;0.056641147;0.60357594;0.06112688;-2.0444624;4.18641;1.9802753;0.014405754;0.67908037;-4.356861;-6.4557943;1.5819372;-3.371587;-7.8333187;-0.7038112;-0.53761005;-0.8454274;-0.5835865;3.319679;2.58849;3.2344275;1.5226874;-1.0070579;1.4495152;3.6853178;-1.3494277;-1.7781382;-1.0031859;2.4530697;-1.5816762;-1.3546602;-1.3043071;-2.9346712;-2.8253763;-4.985222;0.34005627;2.2924428;2.4016109;-1.3687719;0.83601;-1.406438;-1.3929471
processed_data\train\Sesameseeds\65.jpg;Sesameseeds;46.87153;-4.5951633;-11.400041;16.581915;6.868176;-7.9377365;-6.2589;8.01347;-7.0808053;-4.0743685;14.672125;-0.80072504;-8.582695;3.6247535;9.788975;-3.0380862;-0.65734744;-0.011950923;2.1848624;4.629989;0.58043367;0.78836083;1.7990745;-5.897752;1.221803;5.3742566;1.6916752;4.565651;1.788705;1.7599444;2.7850094;-3.7813141;0.67479414;-0.14682342;1.9424195;-2.7744253;3.1291044;2.446808;0.5093157;5.983554;-0.43390766;-4.217173;8.26074;2.3942063;1.2612939;-2.6838484;-1.8094965;-7.054979;-2.4134617;-2.644301;3.088637;-2.1368825;-2.9974957;-2.7991657;1.1771721;1.0497124;-0.77308583;3.0461698;-2.212883;-1.0509967;-0.3788851;0.54345214;-1.3290224;-2.9688585;-0.39834288;-1.5190473;1.8671607;-1.8046443;-2.7933455;-0.87644434;-0.21230854;-5.3613515;0.09792948;2.637782;-2.6153846;-2.5604732;5.097745;-4.5630484;2.8290555;-0.9147448;-1.3317922;3.1018207;-0.67652345;1.0169102;-2.4941478;-0.8255515;-2.0057561;2.1483002;0.18808052;0.33022013;-4.05052;3.1676729;2.8793087;-1.5122885;3.154151;-0.5551032;-1.3017981;0.45596993;-1.1431991;-4.812187;-2.6406221;-3.756027;1.4806014;-4.9766197;0.6873023;0.85894626;-1.14401;3.304996;-0.5639714;-0.25674206;3.0759583;-7.3870325;0.13722968;3.2248447;-2.6607213;2.9586554;3.4604235;6.0006;4.8547354;2.3407748;-0.15629381;0.6538168;0.3448184;2.803756;2.7072606;1.4132216;0.4844696;-3.3267825;-5.2189007;3.4226718;2.4936543;1.5101438;0.1384532;-0.7500164;-1.8494142;-0.70900744;-1.5882499;0.5260903;-1.7715728;3.2235324;0.35857412;-1.4366963;0.8788043;-1.1619266;-2.5706809;4.4601974;1.0274504;4.5009565;-4.7156935;-3.8427935;-1.1423743;2.091697;1.7607476;0.87901056;-1.5094558;-0.07960383;0.63029444;0.64036983;0.877887;-0.22750069;4.829678;-4.4476953;-0.0813156;-1.9527667;-5.905026;1.4855833;1.2665539;-1.2430428;1.3894165;1.136329;6.155132;0.061561942;-2.7682571;-1.6502185;2.965573;-0.6150036;-1.086526;-0.7035793;2.3699255;-1.4232798;0.2195302;1.6758857;-4.5007873;0.10209264;-0.22007333;0.14292702;-1.1257249;-0.19020505;-4.359016;3.618982;0.33261558;2.3465796;-1.4355867;1.9413533;-0.0405405;2.0263782;-2.229027;-0.04764217;1.1830177;7.150054
processed_data\train\Sesameseeds\103.jpg;Sesameseeds;51.90378;7.6380234;-10.160875;26.67858;12.160045;13.176577;-0.3412879;7.0376325;5.581351;2.3223941;-14.85341;-1.6034578;-9.890615;-3.4210262;2.1830273;-0.16689932;0.67872083;-5.5595284;-3.5787377;8.477592;1.8362347;3.3969188;-0.07747348;-1.4580566;-0.43720198;-3.0843837;-3.8986094;-3.692474;-1.0354706;1.0906098;2.5494215;7.349682;0.10856102;-0.50214314;5.9597244;-3.003598;-1.8346465;-5.269477;2.9196262;-9.128242;-4.0037045;2.4331539;1.4464483;0.6393799;-0.4314127;-0.17781317;8.072439;3.2095335;3.1236994;-6.8711534;2.7604542;3.4462266;-0.9713934;-6.9789076;0.3058815;0.36017907;-0.2235995;0.3436414;-0.71285266;0.90277195;-1.2729497;-3.627791;2.4308307;-2.1335104;-1.7388444;1.8178333;-5.719077;3.796827;-0.06357324;-2.4877708;4.3235855;-7.972532;-1.5163498;1.9221295;-4.169567;-4.268304;1.2799543;1.9797829;-3.1549973;-0.91067064;0.6706411;1.0000894;3.9100006;-1.3462634;-2.3441656;-8.028455;1.9371738;2.5334873;-6.0628495;2.8945317;-2.29606;-2.654837;0.7783348;0.2578782;-0.11806613;-2.9759958;-1.9880704;3.3514738;0.5120441;1.1614426;-2.1549857;-3.9275203;-0.7820507;1.6886588;-2.378612;2.2640626;-2.259406;-0.7722736;-0.7486784;4.609044;5.9217596;5.535036;-1.0199524;0.50856245;1.2496473;-1.3938755;3.4965646;0.7938867;7.0309463;1.0057061;2.9233108;-0.023569554;-2.6592565;-3.1396632;-1.6168557;-7.9077163;-3.4724622;2.3034983;-0.038161784;3.9016838;-4.044105;-4.228219;-0.39860943;-4.323339;0.8249585;-2.9051428;-0.59252733;-9.377611;1.6072159;-4.0818195;4.5399184;0.045749728;2.5997117;-4.848544;-1.1865859;4.524755;-0.23686057;2.4268935;-0.88207656;-0.23991905;-1.3947084;-0.67959183;2.1365771;-1.7520847;4.086112;-3.345136;4.574897;0.0727038;-1.3151208;0.2116776;-1.7571484;2.8873959;0.5533558;-3.215707;-4.5071726;-3.1313157;0.08709939;-0.69929856;-3.465076;1.3301791;3.2637684;-2.306651;0.77908057;-3.2599816;1.0400057;-1.3003337;-2.1728582;3.390852;0.6420224;-1.8879182;1.8006675;4.1199646;0.9708746;-2.8820937;0.8012999;-0.5683107;-5.151571;-1.2889944;1.5047789;-1.0345547;-2.4743145;-5.4190507;-0.80609626;-0.5145709;-2.140648;0.36931542;0.9421655;-2.5435522;-3.7244172;-0.8129851
processed_data\train\Sesameseeds\29.jpg;Sesameseeds;61.36923;0.5388499;-19.8312;4.7558017;1.8688881;4.329739;10.70716;1.4475718;-0.39603505;7.992697;-4.644565;-8.8961;-0.61063105;1.4782376;-2.0796676;0.068356976;1.5067761;-1.1270415;-1.521799;-8.674438;1.8785777;3.7967243;-0.96697295;1.6869478;1.4529462;-2.3527381;-2.8012102;-2.1326025;0.53890896;-1.6479061;-2.5303652;-2.6961014;-0.3000966;-0.31478158;3.4947028;1.1506569;-2.945501;2.1579623;3.9411602;3.9608042;-0.6393057;-0.4865169;3.3642077;-0.82259107;1.7110738;-0.031951874;2.2507582;-4.490126;2.7281837;0.4428597;-2.3119829;-0.74022317;-3.6646726;1.9558728;8.575246;0.90224385;2.5854475;-2.158592;-0.28071472;3.6814914;-0.8531266;-1.2752603;-5.7637405;-2.7200823;0.8979108;1.3221636;-0.88944244;-5.2388697;-0.47414514;4.985443;-4.8763185;-0.22125706;-1.5436946;1.0136538;-3.3739789;0.45133716;0.10413833;0.1233166;0.18414542;1.135363;1.890745;-4.146112;-0.069654375;1.9633532;4.9888535;0.97465986;4.704241;1.0755943;3.9918375;2.944536;-3.545233;1.5761102;0.3766748;-4.1435723;-1.4140842;2.6043744;0.7888019;-2.5435474;-1.1530597;2.0955067;0.5815759;0.07066219;-2.3474226;-3.7849743;6.003324;2.6293194;0.8698999;-1.7523428;1.191426;2.8004837;1.155335;-1.8594074;1.8251946;-2.6043627;-2.803707;2.6730087;3.7977223;0.82855654;-1.6627114;0.500302;4.2320337;-2.6295304;1.4425184;-1.0084734;-1.8623357;0.24067497;0.6730256;3.1676066;-2.6944098;-1.661909;-0.7915041;3.1324115;-0.9908414;-3.6045043;0.76091427;-5.2887607;1.3444507;-3.9626667;0.27870265;1.8991623;-1.9344622;-0.64953643;-0.57813936;1.4611361;0.6757497;-6.5417542;0.48016024;0.9662048;4.589222;-0.3842525;-0.58295;-1.1521828;1.9527034;0.2678514;-1.2907499;-6.000188;-3.2484615;-4.216984;-1.8880435;-9.003836;2.1532156;-0.97592616;3.974843;3.59208;-3.4021554;2.8253403;0.10897388;-0.912708;-1.2825803;1.7076088;-2.911082;6.271902;2.6243494;-0.9077188;3.056618;-2.4371939;2.4162571;-5.292586;-1.7363911;2.2790258;0.66962826;-0.8020745;1.7509655;1.1917619;1.4950514;-0.22466609;3.6435983;-2.3266466;-3.391418;-6.466269;-2.435837;-2.967788;4.481563;0.046999548;-5.587907;-1.101704;-1.4142306;3.2259455;-4.9876842;1.9839573
processed_data\train\Sesameseeds\97.jpg;Sesameseeds;66.978676;1.5331477;-14.818087;12.956647;12.291794;-12.319254;-3.1924973;2.8727508;-0.010948039;0.7299335;-2.794615;-1.5320789;0.82855517;1.9223027;11.197556;-2.8532574;-5.25668;6.9743953;5.2848873;3.1884792;-2.5632792;2.8006005;-4.000692;4.05834;-4.8780656;3.1262872;-3.8275263;-2.7062774;3.9149127;6.9997435;0.14716944;1.0268239;4.5647945;0.493205;-1.3647876;0.30190447;-1.3740401;0.765712;-5.823615;-0.32184303;1.1627359;4.8311505;5.747838;2.4999528;-0.61096907;-3.499766;4.7883224;1.4068536;-3.227476;-3.59819;0.092553556;0.7300109;-1.8115166;-2.040779;-1.2045009;-3.2615345;-0.7825246;-1.5056252;-1.764201;2.5152178;-1.0049336;0.20328644;-3.3294907;0.2894419;-5.151472;-3.5090477;-3.0452955;1.9772698;1.8860366;-0.99801075;-0.6029057;-2.8292286;-2.9436562;0.35255498;-3.227429;-2.1004765;3.0040662;-1.5401989;0.7356065;-2.0048733;-3.5968065;1.2506787;2.4504778;-4.4560475;0.44032052;1.4276407;-0.93948;-0.29503763;-0.74474317;0.31016484;-2.365501;-2.1727757;-1.8786697;-4.3030357;0.78072166;2.8934627;4.5047755;2.2976227;-1.483892;-2.224038;2.0793617;-4.306505;-2.5982647;-2.381477;-4.040552;0.80460364;2.7267733;-1.359559;2.4744363;0.8116595;1.8591074;-0.8842177;-0.40811852;-4.382274;4.593544;-2.6470015;0.5534104;3.4163196;-0.41394898;-3.3118658;4.177643;4.1905675;-0.1624193;0.1660863;-1.6955304;-2.4804711;-2.4989822;-2.9952452;1.5682752;-0.6083103;0.028405303;-2.6556582;1.6926429;-1.7543191;-4.3514037;4.363397;1.1257591;-4.6815667;1.1315811;-1.4166623;-1.8888404;-2.3837721;2.4762032;-1.4241301;1.3424861;4.310606;-0.6331117;-0.7094647;-3.345936;-4.2177706;1.7843618;4.819848;-7.059136;0.57678753;0.16351871;-3.0371535;-4.9700737;2.3116517;0.74953914;2.4599304;-1.3710207;-1.0167578;1.6739806;3.0385685;-4.1686306;-0.4666451;5.6239705;-2.496851;0.93678236;-2.6903522;-0.423977;-1.8387372;-0.65598375;-1.7363232;-4.458527;-0.80434686;0.15841614;-0.55510324;1.2303528;-3.9901137;2.0632102;1.4680374;0.8799112;0.59134847;-2.744813;2.938237;4.3699856;2.8920999;-0.8457112;-0.28625953;-1.247131;6.4270945;1.1404834;-0.6141749;0.21210594;-3.7489524;-3.6228354;0.6053197;-1.6190962;-2.4028437
